zero_crossing_mean,zero_crossing_var
0.09291640443454686,0.002799266317850194
0.1110683125483372,0.0003947001908642525
0.0262036718145785,0.0003034631497726122
0.051584588013168085,0.0012891452351626535
0.04128907762877614,0.0007585685254249086
0.04904526476701469,0.000793421867037661
0.062441375992447715,0.0004479355798028113
0.14541703984314486,0.0033711407155834925
0.03303859955945004,0.00011358926456451468
0.1164110155644849,0.0017564919523128256
0.1078452031370843,0.0016315868669533962
0.10625838348317865,0.0011275604722376135
0.13111807707203718,0.002220188454425404
0.11529299900755229,0.0013106979925617782
0.10629916799593968,0.002257417391435093
0.14216397475309836,0.0010547638388629865
0.12488255570862336,0.001720799499292363
0.10165313225058005,0.0007841676408962779
0.10503182702532869,0.0016784991936418662
0.11184926044083526,0.0007640238881704321
0.03788843472061098,0.00017576509985790735
0.12157447856245167,0.0015857150900653269
0.1486950466453983,0.000978070138009443
0.07166425614833462,0.0009884423845006262
0.11661689445572312,0.001944790720878101
0.030708389814097597,0.00012730288936034314
0.032421044204369684,0.00046040266429682187
0.029223500435708753,0.00015316497945399774
0.025907228828306265,5.409329408687896e-05
0.03221674400618716,0.0001494962815406504
0.03560714544663573,0.00019352386647819575
0.039492625555877806,0.0004634638965100938
0.031736768372385746,0.00018769248479406315
0.041548844740912604,0.0017170518932561039
0.06460191294470224,0.0004462211040262952
0.038414479408352666,0.00039796626709257525
0.051269153615622585,0.0023599908226929617
0.07931794699825986,0.0008467269094850984
0.0594740157337587,0.0013712971337667287
0.05527147075910147,0.002256152505943887
0.07052661869199536,0.002735913926828388
0.0495067339762181,0.001432343876323792
0.05271056562016254,0.0007774416374382543
0.0505257715750774,0.0014057362971670435
0.05050444400135344,0.000178124578860912
0.08279222743996902,0.0031027476857050772
0.1011459692817092,0.0010549032089666168
0.05461752941034082,0.0010378263773321624
0.057024679161832945,0.0021036774055304803
0.06625912265201395,0.0009694760179559222
0.14862093641072813,0.0005559671573878908
0.03597042971771075,0.0008685161046300678
0.05712625871417506,0.004770512540620196
0.043888289709010056,0.001655897862916006
0.05476579141653757,0.0006557958444544438
0.1176266127275368,0.0012019267679410567
0.05499839634972889,0.0003892890839452379
0.05878370009184068,0.0014178476909017508
0.0470319610524787,0.00031272568980864036
0.03555087792440062,0.0003794470285320715
0.04032417645494973,0.0006441196258361818
0.06862601967951201,0.0006517008434509019
0.10124868583236658,0.0014823640901977624
0.06898247172273782,0.00028248866427793383
0.10019093194122196,0.006473450873849921
0.08004791424980665,0.006207832521236264
0.06639529860305492,0.0009697931732166361
0.0960501709928461,0.0025085827259844645
0.1715047232039117,0.000986073129401672
0.07825037461330239,0.00031401197452776204
0.07486462666892414,0.0019002747629801027
0.06615134679524362,0.0017267200291866207
0.07905058185904873,0.0008548364294234283
0.06918767549380325,0.0009112950857786746
0.08306265431351666,0.0020781861109063307
0.057427992676914154,0.0006938435872820233
0.05413610499709752,0.0005715246566099809
0.05029826382164988,0.0002355135748830912
0.059334486261609906,0.001870250300613165
0.06132146833849729,0.00019599726919643413
0.13889048581525948,0.00011255226252692166
0.07822484992254067,0.000954683765885385
0.059386782192575406,0.00039374935786411946
0.04362847725734725,0.00015965131132599677
0.07540263377320186,0.0006036820927816556
0.07164479408352668,0.0002656469243561779
0.04455727149496514,0.00020030524978314652
0.11503083007057231,0.004753252250772372
0.08576643162703017,0.0005466070072544676
0.05061067304899303,0.00013149503899587508
0.06685292711560806,0.00026392228051557993
0.06272431482018562,0.000636744502586346
0.057988402093000775,0.0002226876874572632
0.04858946007347254,0.0003298140433979068
0.11821730894721577,0.0014805638180033385
0.07924226011812549,0.00024014361576466032
0.04051337127803557,0.00016248566206756608
0.07283068478892331,0.0004279894351928043
0.07072324627226956,0.0003121112406327592
0.1150959466982959,0.0006143857006274569
0.12933259921210363,0.003254491639111927
0.052843888969450886,0.0015450244819229667
0.020698435079395817,3.86207147864439e-05
0.12818685651102088,0.00226674340430773
0.13255155464520496,0.0014368305292011773
0.08569430492350891,0.0015088791158675394
0.06600860100058005,0.003840755411834783
0.05806802502904725,0.0009934359993352324
0.04013649216937355,0.0004292818748981527
0.01732055758617351,1.3624351920081545e-05
0.03447772439000774,0.0001779745792094208
0.11144481402262181,0.002393932585087921
0.10871225166763342,0.001573749396831212
0.08583591635247487,0.0009738602450809595
0.06292068469644238,0.0006145384028900597
0.06967958478344934,0.0004371957918018829
0.09208274422370456,0.001245181836486545
0.0756163748308198,0.000736515279665592
0.06546896147525136,0.0019744291908424696
0.12525794563323006,0.0025235252391540433
0.13066080981312936,0.0037384180026699054
0.11823090378480279,0.0013800155573085997
0.03163480943058778,0.00019599665558837738
0.06693084031274206,0.0005836806052323541
0.07899603928640589,0.0061140445855640685
0.06765210471533695,0.00043577880559359276
0.15222366226798145,0.0027999984491882445
0.07256282325502707,0.0002722566813687447
0.05343559377420604,8.242107710555573e-05
0.08317623743232792,0.0004138043307224378
0.05691554282675947,0.00047441132068923525
0.0830795630317092,0.00029720638309684933
0.06486021485885538,0.00029250055156131193
0.07453180889887857,0.00044810476751282435
0.05237620122482572,0.00034640766828632566
0.054001788221340045,0.00030417278618313066
0.06306884198295895,0.00013163399224957708
0.06216187185321456,0.0003733721594065336
0.06439987855278423,0.0001747078287315535
0.04359449016337974,5.1218419364309083e-05
0.06246066518202943,0.00019817286217304106
0.05069085556254841,0.0004585701129223951
0.051271419421887086,0.00016035096563579677
0.0659425530112316,0.001147483639407425
0.0504960725697134,8.895019175442513e-05
0.1015870842612316,0.000866515008050124
0.13214834672734316,0.0010578707174134538
0.08594694085943543,0.0009513134592422101
0.06494216268880712,0.0007830319890122053
0.07306215506390396,0.0022095238665182097
0.08329147705267234,0.0008594493532156954
0.059457224898334625,0.0001701177968212369
0.06399505450019335,0.0011374212934487174
0.04827224719644238,0.0005174764107374909
0.06540283392234701,0.0007839097790668181
0.11271770308869093,0.0014362841822081998
0.04138968399012394,0.00036775952323459183
0.05258520942092034,0.00032637536590505875
0.03867331223373354,0.00023472961556068823
0.07420324300445391,0.001716451197591814
0.08083115983249418,0.0005118258601956431
0.055526768856506585,0.0006179859308768722
0.06246034839037123,0.00029086669716054406
0.08784296935515104,0.0005708866766782915
0.1453537376740139,0.006627095964012199
0.06486424949167312,0.001237849643399164
0.06586358939965198,0.005225913239350919
0.13040324239930287,0.003340742812160948
0.09379116214713844,0.002173687412547322
0.12436897295533643,0.0021066469261466552
0.07914732704783115,0.000632915389561622
0.07391844379357088,0.0012123881465744275
0.06767925548627224,0.0008308395919998634
0.06914296633313999,0.005198147355960803
0.10254813976568551,0.0015151010482712436
0.08295977863574748,0.0034091926021014582
0.10971615390201395,0.0021377462620076654
0.11027440574167312,0.0009149599711574805
0.11375140479988399,0.0025625207156975416
0.05503379072409126,0.0005311380794373769
0.07713295449052592,0.0013830261090188383
0.04633309466840681,0.0005650067468178314
0.08011928714713844,0.0012803110540312514
0.05993831997966693,0.0011350928804512892
0.0625185327507746,0.0022070112642442958
0.054546264742846094,0.0007690143918165588
0.06865392981438515,0.0007044244654046427
0.08348740815931942,0.0013389278713666528
0.09613656443648334,0.0014830272229441849
0.08806725346146398,0.0016272284225035045
0.07415190871519721,0.00107534427198468
0.0534545047443842,0.0003448149350584774
0.015608384087393658,0.00021025393285900395
0.05487820536059551,0.0006933436804724693
0.16530948937354764,0.0013122460730440623
0.16004316239833463,0.0016496238277423753
0.125456559962297,0.001600798864084982
0.1566369184498451,0.0010784409870957432
0.02491104279628195,0.0003017600962656074
0.05097754587044927,0.0003606906248863401
0.04306179197327653,0.00015743292637697352
0.0904602476278079,0.0008491716272158638
0.029053679923508907,0.00015773277245018327
0.15049485208816704,0.000532276223973879
0.10390556920507359,0.0012458380274197036
0.08608878776142526,0.0014814244722167326
0.05021354267525174,0.0018477044375959932
0.04764348595804331,0.00031053793060482367
0.09964492762393494,0.0009520637731776065
0.09773404268174787,0.0005691608678623553
0.04183863042215337,0.0018002660618250278
0.11148962468532146,0.007039596048123736
0.06925310745061967,0.0019891067865611214
0.09309908440646786,0.0010727585382726951
0.04576551019914926,0.0011125665941335257
0.08429527134972889,0.0032730000264093676
0.10625158606438515,0.0023883042675449987
0.059721366250966745,0.0004081756050362126
0.0914630462103635,0.006507415068154494
0.12013988066421379,0.0007040416079771567
0.0791733130317092,0.0013615935843455727
0.0988544838795437,0.0008421269687473406
0.05386501232598608,0.0016486106795742085
0.06118530935321456,0.00132192869450832
0.09795996018106119,0.0017203194212754686
0.10980550319025523,0.0026174124313510204
0.10303942805007733,0.0033884083879968155
0.08755150932907967,0.005593562131878237
0.02397638425657386,0.00034703790042824457
0.1560276069907049,0.006763760788509179
0.2532529425270688,0.005676808195986514
0.09533095710689388,0.0017236001163471659
0.05812362328137103,0.00046091172333874463
0.041826028373936584,0.00039293710163709495
0.046451394268009295,0.0006400647503412185
0.04498465942099148,0.0005419331230932506
0.08293822012974439,0.000930549704200797
0.061304787195475635,0.0008657400359535986
0.10373461403466305,0.0009188780065389143
0.07161962625871418,0.0008507122662414536
0.04897260481216111,0.0008192950617780753
0.053339526045701004,0.0023795720020351524
0.03667631378292022,0.0008058103803639809
0.12514107583752904,0.002385866213842736
0.07993024121320681,0.0011883983455815705
0.07732856909802784,0.000951346744455191
0.135370776045701,0.0003703290673863596
0.08886037955073586,0.005198238941061092
0.054965061267401395,0.00012198128677675841
0.06981440025618717,0.0023398575405113547
0.08411088251643464,0.0005952307364269686
0.07895126401778808,0.0008681392985183061
0.09554263038959783,0.0018480082777962803
0.03980759222501937,0.000615773670201081
0.08349533731119288,0.0004279412190738021
0.02471852911986832,0.00010776871477917132
0.034724236272235115,0.00039096255310783163
0.029280636721771076,0.00010537023794941744
0.03872980411349575,0.0009811801720116054
0.017058073320100696,0.00046009366120217354
0.058671663197134,0.0008079551578135175
0.07231971037470952,0.001639041701246069
0.12605511045050272,0.0029025403344769217
0.09686095200116009,0.001446609211215984
0.10003799001836813,0.0009227176448238797
0.06372391798993028,0.004423444109316787
0.07702457342420727,0.0013680079687776203
0.08342472085266821,0.000709938131472145
0.025079831907385924,0.00028398642812863613
0.041764121199651436,0.0005195111938248268
0.07049225396365043,0.0012304465284310737
0.07168255752126837,0.0005883525668659588
0.04450621187548412,0.000574113313472367
0.08748101338594114,0.0008532397952020312
0.06203664261890951,0.002775497729907454
0.1339615305480248,0.002998951686279902
0.13209272887664347,0.0014923215155917236
0.050080787664601084,0.0004746607750187753
0.2653678108055771,0.01102572311605995
0.0466011691518203,0.0019048159620656973
0.07079737727536793,0.0015117516242946127
0.10789502747385747,0.0035121200364750835
0.09330067534856701,0.0029200748142097777
0.086269062983372,0.0012643585813590986
0.08507233964133798,0.0013874729004707043
0.11106148032048799,0.004233229909682982
0.10498803313807126,0.00500936967843871
0.07501906225793958,0.0005089950030407705
0.05151914757347254,0.002544219622459629
0.051920950551044086,0.0008148932523154459
0.032875965215917895,0.00032595705928760064
0.06547802470030936,0.0008170498364657577
0.08638115136037955,0.0006887639823876555
0.10189306375871418,0.003674848851030868
0.06716949675639039,0.0002842310701124613
0.1188917639452823,0.0011344352674146814
0.12736008907823393,0.001352428225455762
0.1177956768009295,0.0018581596410505367
0.07770242713167054,0.0013207896190354875
0.171902189675174,0.0014911907530013955
0.016548233564097597,5.996772120081545e-06
0.04325612976121423,0.00018872630395091127
0.021788370673820574,8.124704437895929e-05
0.11344740912606342,0.0022380092526972655
0.07479471023606811,0.002818990480891926
0.17627293522463205,0.002108210272101621
0.09029917705916474,0.0032579268483849517
0.08209355967227379,0.005825848506445775
0.10765523637199845,0.0011128504124538299
0.1747374685808198,0.0040625296899810155
0.08378271824245939,0.003409748464931917
0.06407377093822618,0.002609835356567209
0.09814377481119288,0.002070016956421985
0.08875901675058094,0.001733211219147004
0.054963928364269145,0.0002505171872969668
0.05173738865220759,0.00021974616440127834
0.09293947581816421,0.00031222412876104246
0.1162971715240124,0.0002193934290543702
0.08389638619006187,0.0003439148383549394
0.08856772343870843,0.0009280137379961911
0.14810065013534415,0.002233627065110861
0.06430056071152358,0.00017735645915372723
0.1256567061823279,0.007898076994756425
0.04044652999323279,0.0006606924711953909
0.06710860343241673,0.0005175093833235698
0.07358258496320681,0.0005282965266724537
0.08052033485595514,0.0002137536863874614
0.07069298871998451,0.000252526104432881
0.042286442195972114,0.0006064602519902033
0.06056991069702243,0.0004389896603391125
0.07020432925058094,0.0003243428328096884
0.05713721420630317,0.0005954806647327863
0.10822029616092177,0.0006467269546276825
0.08283572267137877,0.0005521347021916405
0.07379476604860573,0.0014201738988129722
0.12448679488109049,0.0033796006235686346
0.1711896664407436,0.0006170499506908282
0.0678688279437355,0.0002051469201292576
0.08928322884391944,0.0004212516009872996
0.06932194338206817,0.00034175667803047787
0.1020285008217324,0.000809219266645739
0.06711125096824168,0.003157903514389243
0.10084312669442293,0.002699980493489442
0.06129156999226605,0.0006766312697834158
0.0528284059599768,0.00034296338329991866
0.07162440182714618,0.0007978496388975094
0.12774700752807902,0.0008304132583979124
0.044026503891144625,0.00017323336298977437
0.14223485535092809,0.0019158815393935885
0.0844408858201007,0.0014863100159859682
0.11864893977536793,0.005303986203154871
0.06538165363574748,0.0019170889840735552
0.0894261957784663,0.0016364589415707477
0.0541319998308198,0.0002805686044483388
0.06771362021461717,0.00018864211148861786
0.1102551165520914,0.0021125623243651334
0.08231756208849729,0.0015839535205816628
0.0343005305007734,0.000455364145486005
0.3189955400367932,0.01717112520134344
0.11259667287955073,0.004257117262330515
0.07335376222405113,0.00030980446115465657
0.057674587925367365,0.00029903150240528334
0.07451111359895429,0.0017894195564797904
0.038366519842420725,0.0002162830916193232
0.06895355768299767,0.0013692697145110157
0.10910457312645236,0.0012555290447697036
0.0951974456574361,0.0002504429940860638
0.09201964622869868,0.0004860105073709464
0.07094930642898607,0.001364858057740735
0.06274168219887684,0.000734119562521622
0.06611993791150271,0.001204025481314546
0.07001077013244393,0.000530338299104392
0.10267900367931836,0.00047883314428395204
0.04994063587587007,0.00012205441202410015
0.10114948441130907,0.004947273852256212
0.14705510807997677,0.0011053072747338718
0.04395514620449264,0.00039258056355019545
0.03290479384184068,0.0002031664328439774
0.09263047056545314,0.000702122460587171
0.04686404860305491,0.0005359218826011148
0.05572637217227378,0.0006279259333414241
0.07824357719450889,0.00020117323550277643
0.042427518033501165,0.0003476735361725974
0.049564518178737416,0.0007313582556643077
0.08940267304717711,0.000524760752192584
0.08874691372966692,0.0038563608052143723
0.08692954550947408,0.0013145986860741892
0.07534636625096675,0.0006256966942640409
0.12844666896268367,0.0022664803147351563
0.09338520519141531,0.0029558494309767087
0.05796121241782676,0.0013253434615415676
0.07082117350638051,0.0010672404326823883
0.054371797660479504,0.00041593503641968653
0.042156334721146396,0.0003174900917554685
0.0901966287035244,0.0012908747776120444
0.06840771220030936,0.0011853278058851146
0.046526821104021655,0.0006311370434194219
0.039262956283888456,0.00011147876874154266
0.1478497470468629,0.0003286437452999904
0.10037905148625097,0.0004581978918879613
0.07935837347501937,0.0004009310134915444
0.1306445010392498,0.001731691966162858
0.078622344475058,0.0009204029492093464
0.03370462345320959,0.0009855822182938698
0.06766307307804027,0.0011025194758901857
0.033747382721727344,0.00046170894224407575
0.028982683197989172,0.0004054975689015549
0.1274796064097599,0.0021097922488339926
0.1364902812016628,0.0012956495200251036
0.1280885396494965,0.0008945611651113825
0.04534142679331013,0.0007115067539630396
0.055512253480278426,0.0016732483279384756
0.052331949554608834,0.0005569515416605283
0.047860625725058004,0.00024161031877254418
0.05695557207076566,0.00191530588706239
0.06416801104505027,0.002194112183488678
0.04194838191221965,0.00044937782722653894
0.051219228069326106,0.001633263169512914
0.042857931714756006,0.00042797750912120473
0.05597571528853602,0.001896747421740636
0.06979627380607115,0.0018658593312932202
0.1223727976363109,0.0026477529736817404
0.09368013764017788,0.0005662008911254347
0.08636384921210363,0.0006017008585171223
0.08552561906951975,0.0008009683048869944
0.09688058898878577,0.0006579820094871068
0.0739744205578113,0.0008122821879048821
0.03548416622288923,0.0018733082856821656
0.1392176455993416,0.0012456279506054537
0.13685377432707205,0.00033523134791021877
0.155866485524787,0.008591936239658397
0.11252711414829852,0.002199277467160122
0.1453084215487239,0.009360436661114581
0.04671941463650425,0.0003806478408915871
0.05390844027938902,0.00032568262864025556
0.06851595783307514,0.0042970590934561645
0.058212504841208365,0.003042895689312404
0.051987769897366386,0.001937882399896633
0.07410225842370255,0.0010842450581028216
0.07993931847889234,0.0010277758949949482
0.039718073279195666,0.0021086416262880415
0.05087542663148722,0.00428036309589413
0.05509711161405887,0.004839404895819739
0.09923023008507348,0.008272124628504225
0.10248959239655839,0.0011317126486832263
0.03707420059546863,0.0005942385110888742
0.04444531855151046,0.0002844010935220862
0.04380256670533643,0.0006695264811489137
0.06496674695003873,0.00045165777813095594
0.058191324554608834,0.0008513174134534169
0.04163287906661503,0.00022463368769526875
0.04463896688613478,0.0004119357080128538
0.037644555456041826,0.00028221448198255454
0.038741769945778465,0.00016709153119062717
0.04968063153563129,0.00048735983258163
0.07873885009198296,0.002922851963845426
0.07326752820003873,0.0011603611597528212
0.08372416005034856,0.00034490716649261254
0.07335981373450813,0.0006076353415433992
0.0769237751742835,0.00034763990227605797
0.13985349296693736,0.00045688909521737504
0.05182097514039504,0.0001960216978307998
0.04808871688901779,0.00017368654922754765
0.06100872184358082,0.0003200665630972479
0.047190702339520496,0.00014784228722159316
0.08807981982308585,0.0008884971447961166
0.043263682448762567,0.0009559790771111523
0.17135159875290024,0.0008568550411721619
0.17449341293086754,0.0007577268114150224
0.1814685351713788,0.0011670500136666659
0.18265834964713845,0.0012766648908578916
0.1833497984847018,0.0010917991468661432
0.08570300396979086,0.0022642729258963313
0.10626971251450117,0.00201203813365179
0.10500883520526723,0.00031917075662303974
0.102704843991686,0.00016836038607597847
0.03491910643396592,0.0006657759382215846
0.038720740888437744,0.0003951585246703955
0.07125280959976799,0.0020996756956342738
0.06888283065453137,0.0016004362003905223
0.08526691699748257,0.0024776403417109383
0.07000888196055685,0.0028288583956416037
0.0613880349535244,0.0012008282724633437
0.14793184756863884,0.006153383712941099
0.07882584055480248,0.0027588219626649042
0.08931204079659706,0.005181102127938226
0.11745675331109823,0.0014318254191016296
0.05691289938611756,0.00525415191839637
0.06539041352474864,0.0032043924713277606
0.08424380981728538,0.006747051067425778
0.04753499285921766,0.0014661531765860687
0.0935385753534082,0.006513759381506813
0.054612990777498066,0.0019381448778982642
0.1660647935224632,0.0011650263680260426
0.16130074191518204,0.0012116057848334998
0.08727545859918794,0.0009660187355372933
0.09394939095127611,0.0007846369064400355
0.07980509534512761,0.0008423571287705951
0.07933832784663052,0.0005430662669775161
0.08154372518880712,0.0006643542011427984
0.07975977921983758,0.0013867762115458966
0.13960758980441518,0.0013426458189495396
0.09775912567776918,0.0018775983326729548
0.09397352766750582,0.001016349491320339
0.09888584128098374,0.004454717318875179
0.13812950837529048,0.003973897192358291
0.1496046850793958,0.001539652009770914
0.10940714864930287,0.0023130482991222125
0.09708400404240898,0.0018043292436632798
0.03896318215873937,0.0009311352795859535
0.02527942849535244,0.00037600162087443324
0.10158027631196746,0.0005141300510424436
0.1137359217904099,0.000606257857217328
0.11184628558288148,0.0008005006595442729
0.1403429071200696,0.0008321714582898834
0.13297853831816422,0.0003749383723241264
0.10216727282629745,0.0003784651204059582
0.02939052832559938,5.1143723150290675e-05
0.12315487843194123,0.0023006354276958432
0.19445187125386698,0.002030493231821932
0.06818415264887857,0.001758098877242612
0.12518088686678266,0.0014743837295037284
0.14603159138147717,0.0020834459536184322
0.12196230906805877,0.0012384605590937245
0.08670334251740139,0.0010744161215985378
0.11541100346146398,0.0008142221758318355
0.11070822339756003,0.00033933855851029623
0.11056563468241673,0.0011172911170425483
0.0672461088553751,0.0007716011929491303
0.057571871374709975,0.0003172252060382472
0.08132171039891557,0.0008482090757937937
0.08667881003098374,0.0007795287179966898
0.15369437149012394,0.0009496112933534057
0.10935003751936484,0.0012814912984154038
0.08056527247000773,0.0014415335347102627
0.04633263337529047,0.00030523029070706094
0.1275086251691802,0.0003636337849207519
0.03188782446345707,0.0003165617378677294
0.034006463013168085,0.00016511447261654869
0.04595781794635941,0.00047110659997631266
0.057651983685127806,0.0007274727861687313
0.03993898938998453,0.00015580602299249412
0.030869889499419056,0.00030009025226597523
0.0813069598421766,0.0021900725109727194
0.08444504623353989,0.0023728275506265765
0.15501435720855924,0.006802077544823391
0.14051645103117738,0.0026886563255879795
0.08105657859701781,0.00025864094022725123
0.07096076805770721,0.0013223795818393378
0.07698529944895592,0.0007415329803157889
0.05949769437451588,0.00035757162428588665
0.056689339834686776,0.0008779177127158088
0.06926607514017788,0.0006893270309912007
0.10807744827919567,0.0012643643749404533
0.06878411539020139,0.00055901532167203
0.10315573943832174,0.0004967523184498074
0.09068642283113865,0.0023793821333105104
0.10094544542730086,0.0018646189837946553
0.10062709964713844,0.001312552695353931
0.06298865946940356,0.00016997914998045764
0.0969081562983372,0.0015285112682683485
0.049420794805383424,0.0007461088733425345
0.06929704115912606,0.00023344494167083573
0.07709851253872967,0.00023579883787553868
0.0423624642960883,0.00027445184417809884
0.05709827047831138,0.00019009918835865004
0.053980568445475635,0.00018616079015836866
0.05912432630027069,0.0002227250492546138
0.05575445693745159,0.0004126892183020744
0.06736506368426141,0.00019134654459801966
0.06866762381390396,0.00011404136753372894
0.1268536532968629,0.0008691429117044249
0.1590987485476375,0.0005466711838283195
0.12414030729570101,0.0004665670684939751
0.16588232006477185,0.0012333798072909547
0.10742981760747483,0.0005894554314004529
0.12388009234604958,0.0075610364963874
0.09314125338360402,0.003907489536631052
0.09418268299767622,0.001007032110340654
0.0667746356990705,0.0008320182653086593
0.050409838545701004,0.0006397727182266875
0.14059290107791958,0.0007674543620114065
0.23369307041537568,0.008315348411881375
0.06991560626933488,0.0011618000369214342
0.05681698025425368,0.001778729522682425
0.0535150198489543,0.00038549498529549467
0.11546133326082754,0.007187920702560056
0.059816533331719594,0.00037726475536288654
0.07303114107281178,0.0014969593087099122
0.05612132975890782,0.001262029650714468
0.10395511594694036,0.0010097128600675786
0.12010621913729667,0.002049649684871841
0.11717466043116782,0.0024137004817546557
0.15303444327629542,0.001983417953277906
0.0969081562983372,0.0033585742967440573
0.1567160008217324,0.0019128468838407922
0.1560548387877614,0.0024543598508716766
0.08174311497003094,0.0015788474295526402
0.07666847707687839,0.0022438593053147045
0.03209816681167827,0.00019298934706297527
0.050942749685321455,0.0008007502702058489
0.03525103622873163,0.00037221625994984954
0.1368622510634184,0.004749110075406372
0.10375353465777262,0.0007559438204347038
0.11321138764017788,0.003787383408216222
0.09108695717951201,0.0014837048586990062
0.06384003134682417,0.0005918290884314606
0.056548717684934156,0.00031934151273434056
0.05497645962432223,0.0007548797366910331
0.07806986538089714,0.002144740797676382
0.11451613635263362,0.0004545062684769261
0.09548186664891557,0.0014367568806461976
0.07892455581913245,0.002438675303771019
0.027470635150812064,0.0003819430025206442
0.10428946189969017,0.0010176834189240317
0.05165153284759876,0.0003861110100231641
0.049618981772850505,0.00016315259650238567
0.04429781298412084,0.00025036225471007943
0.04194762664346481,0.00032618044539102107
0.07231630640007745,0.000582958004883149
0.15220780162412992,0.0016840947601803383
0.13307873223607888,0.0042021882327966074
0.06643155150328693,0.0007985763978015747
0.05356456659082107,0.0006630313553300939
0.06473974949245939,0.0012367130269430697
0.10090768198955917,0.0013991583415779963
0.09248107390104571,0.0019937245182834133
0.053499134634004644,0.0005929388965827282
0.06843804463594114,0.001379314914586986
0.054403518948182523,0.001380472825264621
0.09451816360863671,0.0010117136042747527
0.15278021519171184,0.0032743758441786223
0.1657088890637103,0.001717846590025643
0.13803065182714616,0.001941029662940546
0.12865965094887685,0.0016488295239082578
0.1624292313176721,0.0023629888782588644
0.1476425796355375,0.001989467526904205
0.10209314182319908,0.0026066645430006343
0.05963602088167053,0.0007895425014478839
