mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,mfcc14_var,mfcc15_var,mfcc16_var,mfcc17_var,mfcc18_var,mfcc19_var,mfcc20_var
-370.77838134765625,100.6202163696289,2.1974077224731445,9.644020080566406,-6.957860946655273,-9.336675643920898,-9.119131088256836,-6.01632022857666,-7.191792011260986,-3.7188985347747803,-2.044856071472168,-4.336420059204102,-3.813877820968628,-5.682992458343506,-6.764127254486084,-5.223132610321045,-5.150310039520264,-6.177639007568359,-8.062171936035156,-5.031468391418457,13470.8544921875,2138.880126953125,726.8665771484375,353.494140625,232.0030517578125,116.37904357910156,140.02000427246094,91.39545440673828,103.33257293701172,75.43677520751953,106.96126556396484,145.4149627685547,104.0923843383789,112.58280944824219,198.93211364746094,166.20045471191406,147.15872192382812,206.6019744873047,217.3826904296875,196.59637451171875
-100.9731216430664,104.85322570800781,-26.943506240844727,14.573996543884277,-2.105039358139038,-4.253602027893066,-10.170980453491211,-3.602078437805176,-14.251232147216797,-8.736162185668945,-12.44945240020752,-4.249161243438721,-8.094714164733887,-15.127909660339355,-7.961044788360596,-10.435883522033691,-2.590514898300171,-3.7098793983459473,-8.249032020568848,-5.325290203094482,1892.3499755859375,442.8343200683594,160.92562866210938,160.5948944091797,88.53669738769531,68.42024993896484,102.85930633544922,56.903167724609375,61.93074035644531,71.10515594482422,61.433189392089844,58.20820999145508,54.52054214477539,50.68262481689453,77.90699768066406,42.04847717285156,35.480308532714844,40.669673919677734,50.92701721191406,67.58008575439453
-126.31230926513672,122.1078109741211,-31.088531494140625,19.61886978149414,-10.216766357421875,-7.786203384399414,-13.564465522766113,-12.592226028442383,-18.96937370300293,-13.122700691223145,-12.465311050415039,-8.876396179199219,-6.757570266723633,-11.602668762207031,-3.69289493560791,-8.212869644165039,-5.4312262535095215,-4.229593753814697,-2.6621487140655518,-4.6106672286987305,3375.605224609375,517.7073364257812,285.88140869140625,194.8759002685547,134.23611450195312,95.3851089477539,75.98129272460938,74.1894760131836,97.42286682128906,67.9259262084961,50.83759307861328,44.533878326416016,79.74699401855469,67.08004760742188,84.58263397216797,92.3074722290039,56.41420364379883,48.152442932128906,70.69816589355469,43.70778274536133
-106.88188934326172,98.5309829711914,15.323699951171875,11.763022422790527,15.935606956481934,-0.15133318305015564,2.1847939491271973,-0.8695266842842102,-7.066068172454834,-2.8525688648223877,-2.1208035945892334,0.37017422914505005,-0.14676766097545624,-2.290968656539917,2.7414355278015137,0.4714694321155548,0.3232211470603943,1.8219434022903442,2.977832078933716,0.8858339786529541,2537.006591796875,785.0850219726562,430.51654052734375,214.96151733398438,197.9108123779297,89.99361419677734,86.43531799316406,66.05220031738281,76.0946044921875,59.19014358520508,41.64337921142578,40.14850997924805,61.42466354370117,43.90105056762695,52.57213592529297,52.15922164916992,45.959232330322266,40.829986572265625,52.4300651550293,41.34673309326172
-135.154296875,161.12034606933594,-18.390798568725586,15.520841598510742,-8.492778778076172,10.215628623962402,-7.302427291870117,-2.4386394023895264,-6.122708320617676,-3.5416040420532227,-1.0501519441604614,-4.46059513092041,-3.0460872650146484,-2.382870674133301,-3.216273307800293,-2.842879056930542,-6.107353210449219,-4.316253662109375,-7.323454856872559,-4.465173721313477,4829.568359375,1250.1124267578125,540.9296875,132.2784881591797,89.21869659423828,46.17667007446289,55.8154296875,45.06013107299805,89.52826690673828,41.254573822021484,40.94112014770508,47.25027084350586,50.592010498046875,40.102142333984375,42.25322341918945,45.251583099365234,40.753047943115234,42.91354751586914,37.29561996459961,30.717817306518555
33.99231719970703,94.65543365478516,-28.562211990356445,29.464731216430664,7.333491802215576,0.38786372542381287,1.6436476707458496,5.750375747680664,5.083343029022217,0.43661850690841675,2.2264702320098877,2.314307928085327,4.395651340484619,0.3591272532939911,0.6449974775314331,-2.4406440258026123,-4.862395286560059,-3.9704315662384033,-1.6009291410446167,-3.859452486038208,411.90472412109375,211.208251953125,154.69802856445312,112.8902359008789,77.06450653076172,44.19589614868164,74.51387023925781,35.06325149536133,27.524744033813477,38.09564208984375,38.61111831665039,25.40546417236328,26.085527420043945,22.686006546020508,24.455379486083984,25.01791763305664,21.042753219604492,23.407337188720703,18.040241241455078,28.650463104248047
-251.99317932128906,112.12638854980469,48.78914260864258,15.640460014343262,23.568967819213867,17.227699279785156,1.5086885690689087,10.258733749389648,2.9745521545410156,0.09408198297023773,5.209771633148193,6.492120265960693,0.7942702770233154,1.5057469606399536,-0.9091019630432129,-2.412698268890381,-3.2507495880126953,-2.376150608062744,-4.343625068664551,-3.3222134113311768,3038.98388671875,1479.5797119140625,1108.5538330078125,317.03631591796875,129.34127807617188,109.89437866210938,108.8412094116211,47.622589111328125,47.55381774902344,47.376609802246094,39.323219299316406,41.95079040527344,34.628231048583984,43.85811996459961,38.3326530456543,30.765411376953125,27.98110580444336,33.80263137817383,35.47428512573242,41.851680755615234
10.967466354370117,102.34014892578125,2.564798593521118,21.23694610595703,16.16037368774414,9.826035499572754,4.102935314178467,9.579503059387207,4.173391342163086,4.430736064910889,-0.4589718282222748,1.3007593154907227,2.1040782928466797,0.8757956624031067,1.410138487815857,-0.7899413704872131,-0.2160138040781021,-0.5706945061683655,-0.4513847231864929,0.767002522945404,792.0108642578125,617.3848876953125,220.49703979492188,56.31550216674805,59.05797576904297,41.42639923095703,34.37147521972656,51.03192138671875,36.35142517089844,21.293121337890625,25.8183536529541,16.63266944885254,17.426029205322266,19.782886505126953,30.521326065063477,20.574317932128906,17.72766876220703,17.77784538269043,17.05786895751953,16.20237159729004
-257.6541442871094,147.2594451904297,36.88309097290039,52.160945892333984,-11.361720085144043,2.4653539657592773,12.995742797851562,-17.140331268310547,-5.204441547393799,-0.8715282082557678,-4.756558895111084,-5.531563758850098,-7.164512634277344,4.13568639755249,-0.9060569405555725,-0.17240668833255768,-1.0209728479385376,-3.8846230506896973,-2.5996556282043457,-0.4034857451915741,2542.08447265625,452.1889343261719,502.5232238769531,112.18273162841797,124.36138153076172,117.82115936279297,79.03032684326172,49.99668502807617,112.67500305175781,66.30888366699219,44.321693420410156,81.81517028808594,46.63325881958008,34.00627136230469,35.548133850097656,44.73432159423828,35.6405029296875,32.79935836791992,52.91165542602539,42.959659576416016
-203.02232360839844,133.98191833496094,-0.5761902332305908,52.839839935302734,-5.146245002746582,-4.107258319854736,15.14306640625,-12.628498077392578,-15.199043273925781,-2.7318336963653564,3.462019205093384,-4.0039825439453125,-8.930245399475098,-2.924196481704712,-8.911979675292969,-3.9253270626068115,-4.200906276702881,-3.093149423599243,1.4747751951217651,-1.1874152421951294,3903.661865234375,565.0465698242188,627.5825805664062,183.90951538085938,167.8642120361328,127.93399810791016,101.76390075683594,74.93882751464844,106.60266876220703,101.06781768798828,92.34314727783203,74.63377380371094,51.1809196472168,54.71331024169922,53.28553771972656,53.42813491821289,43.634578704833984,37.70845031738281,38.563392639160156,50.71773910522461
-221.7877197265625,145.73448181152344,2.687666416168213,49.76112747192383,-13.10100269317627,-5.83258581161499,20.38601303100586,-7.594432353973389,-12.675765037536621,-2.7233808040618896,-2.818316698074341,3.853557586669922,-11.714234352111816,-3.837585687637329,-3.2454679012298584,-7.261789798736572,1.6342992782592773,-4.141856670379639,2.6051127910614014,-2.2861580848693848,4455.9404296875,795.854248046875,437.4690856933594,233.7274627685547,210.02194213867188,153.88150024414062,125.11604309082031,80.06463623046875,70.85395812988281,75.22024536132812,58.65003967285156,66.53375244140625,54.518592834472656,62.873165130615234,43.218849182128906,37.98354721069336,47.191070556640625,37.732112884521484,36.33232498168945,41.04111099243164
37.19932556152344,81.02177429199219,-12.625012397766113,16.782983779907227,9.078863143920898,-5.152563095092773,-9.202089309692383,0.09216507524251938,-4.197790622711182,1.1561139822006226,0.4073690176010132,-1.7291818857192993,-5.3644795417785645,-0.5317603349685669,-3.218071460723877,-6.663390636444092,-5.675990104675293,-3.3092141151428223,-3.370940923690796,-1.4672415256500244,499.1388244628906,442.0699768066406,179.7608642578125,119.97592163085938,71.77201080322266,50.25033950805664,52.171138763427734,51.57978820800781,42.804195404052734,43.29263687133789,46.90278625488281,35.14241409301758,27.577072143554688,30.261343002319336,25.896636962890625,26.803377151489258,25.855363845825195,23.509620666503906,24.4615535736084,26.417749404907227
-398.2400817871094,168.9075927734375,28.201820373535156,19.737712860107422,21.504610061645508,3.46868634223938,-0.32167258858680725,-8.549148559570312,-16.7010498046875,-15.167439460754395,-14.418004989624023,-16.468900680541992,-10.373693466186523,-6.213071346282959,-9.36404037475586,-5.270848751068115,-4.591902256011963,-4.306236743927002,-1.8701536655426025,2.875520944595337,3902.1455078125,861.4067993164062,473.7923889160156,232.56646728515625,107.24089813232422,58.79545593261719,95.45278930664062,137.6036834716797,81.32308197021484,57.18733215332031,47.66624069213867,83.45336151123047,77.11277770996094,95.55850219726562,92.88612365722656,68.2054214477539,39.087921142578125,62.310359954833984,78.57730865478516,104.73163604736328
-148.83053588867188,95.09785461425781,0.4836427569389343,20.850013732910156,7.296467304229736,-2.5186357498168945,-5.1436591148376465,-3.7650864124298096,-8.359848976135254,-9.916259765625,-9.397741317749023,-6.046566486358643,-5.869486331939697,-6.42281436920166,-6.636193752288818,-7.793304443359375,-9.86553955078125,-9.511366844177246,-7.98931360244751,-7.759226322174072,6229.1630859375,1571.4046630859375,400.5669860839844,111.0028076171875,51.13626480102539,46.0382194519043,30.507251739501953,39.78475570678711,54.943119049072266,42.829254150390625,77.80960083007812,84.29334259033203,57.775489807128906,62.66816711425781,59.095664978027344,45.55284881591797,39.79965591430664,25.10149574279785,34.12750244140625,41.799137115478516
-114.42980194091797,106.32875061035156,-19.60869026184082,18.419021606445312,-5.845703125,2.2804338932037354,-14.115677833557129,-5.451615810394287,-16.48740577697754,-7.940115928649902,-11.348727226257324,-13.485306739807129,-10.30363941192627,-10.486907958984375,-4.845760345458984,-5.5894317626953125,-10.946847915649414,-11.379117012023926,-8.031010627746582,-8.101386070251465,3304.546875,698.4097290039062,285.3884582519531,269.9311828613281,118.55819702148438,138.0554962158203,91.67733764648438,94.93401336669922,86.17781066894531,93.98316192626953,83.54267120361328,59.383689880371094,81.87191009521484,81.68728637695312,91.96056365966797,129.9225616455078,101.62596130371094,71.08999633789062,58.35826873779297,66.17731475830078
-120.6863021850586,108.8809814453125,-21.276649475097656,15.488643646240234,2.6726737022399902,-1.749773621559143,-7.369797706604004,-12.314537048339844,-10.472443580627441,-3.8103630542755127,-6.964785575866699,-7.377068042755127,-7.475784778594971,-11.133874893188477,-9.792128562927246,-12.094820022583008,-6.910906791687012,-7.924551010131836,-5.54378604888916,-5.851864814758301,7089.37548828125,1849.8001708984375,324.3515319824219,482.2874450683594,152.9593963623047,62.12409591674805,94.61614227294922,134.62254333496094,76.424072265625,100.27388763427734,65.80256652832031,69.95865631103516,105.27391815185547,92.55782318115234,100.13613891601562,95.5915756225586,79.75788116455078,61.5468864440918,92.98023223876953,102.43472290039062
-9.033635139465332,62.48154830932617,-42.8702278137207,55.941078186035156,19.097660064697266,21.66058349609375,13.876432418823242,7.315868377685547,12.312063217163086,-0.7248498797416687,0.5378369092941284,5.536766529083252,-0.8334214091300964,-1.375035047531128,-2.640993356704712,-0.210192009806633,-2.966540813446045,-2.5735883712768555,0.8849168419837952,-2.2219865322113037,1334.0079345703125,361.8929138183594,444.7891540527344,470.45721435546875,101.57657623291016,134.90794372558594,47.188419342041016,40.137996673583984,48.260555267333984,28.642847061157227,28.788658142089844,29.88220977783203,27.16976547241211,31.436241149902344,25.740480422973633,25.607379913330078,21.113319396972656,21.25819206237793,21.955442428588867,18.94467544555664
-113.34391021728516,125.36933898925781,13.35051441192627,45.77849578857422,10.976410865783691,-12.03675651550293,14.892924308776855,-8.350422859191895,1.8290002346038818,1.1804838180541992,9.957330703735352,3.038931131362915,-4.676941394805908,-6.788568496704102,-6.553961277008057,-9.445889472961426,-8.774133682250977,-6.864030361175537,-7.034914970397949,0.1911153942346573,295.2516784667969,211.12966918945312,234.60011291503906,104.87538146972656,157.11717224121094,116.98487091064453,173.7847900390625,199.55007934570312,166.74327087402344,87.22774505615234,96.97150421142578,143.92080688476562,128.10955810546875,137.08340454101562,126.20740509033203,103.28175354003906,61.17538070678711,50.50764083862305,91.11174774169922,88.25797271728516
-220.5352020263672,190.07752990722656,0.7463524341583252,-2.7160136699676514,-10.545182228088379,-4.0688276290893555,-11.501396179199219,2.1794629096984863,-8.578743934631348,-11.996275901794434,-1.9047538042068481,-10.806071281433105,-20.11977767944336,-3.987309217453003,7.996575832366943,9.942564010620117,12.055628776550293,4.7336039543151855,-1.1885571479797363,-2.1196768283843994,1082.0550537109375,84.71489715576172,243.41900634765625,73.75508117675781,62.44432067871094,37.5684928894043,44.90703201293945,27.0800724029541,27.483875274658203,35.955684661865234,38.783851623535156,29.746726989746094,52.94580078125,59.08576583862305,94.11798858642578,72.20281219482422,34.25300979614258,54.78968811035156,69.23351287841797,49.491058349609375
-102.47527313232422,158.23025512695312,-30.103492736816406,39.27519607543945,-15.875245094299316,-13.12491226196289,3.677077054977417,-0.3230474293231964,-6.131218910217285,-21.091041564941406,-18.23183250427246,2.348374605178833,0.46930205821990967,-13.6088228225708,-6.202122211456299,-1.4217398166656494,-8.911503791809082,-0.5080626010894775,0.39983808994293213,-18.478445053100586,282.0042419433594,348.271484375,143.98915100097656,90.52818298339844,34.23172378540039,34.827003479003906,38.49373245239258,24.76170539855957,24.36172866821289,22.95033836364746,28.607397079467773,34.75225830078125,39.09219741821289,42.727291107177734,40.25786590576172,35.63498306274414,31.08847427368164,30.957653045654297,41.44957733154297,35.93634796142578
-88.38847351074219,45.15715789794922,-3.108499050140381,7.256913185119629,-30.16805076599121,-17.67095375061035,-12.04958438873291,2.599095344543457,-15.868670463562012,-20.634323120117188,-8.569355964660645,-2.4765710830688477,-12.443364143371582,0.4410727024078369,8.215350151062012,10.227900505065918,0.27018681168556213,-0.04986763373017311,-7.305027484893799,-9.373738288879395,603.1195678710938,657.5811157226562,94.27214050292969,113.76396179199219,114.20657348632812,60.7043342590332,53.20158004760742,47.81354904174805,37.55975341796875,35.831050872802734,64.95477294921875,61.972930908203125,41.84739685058594,72.92041015625,88.25785064697266,90.13960266113281,59.28466033935547,56.599239349365234,62.58913040161133,52.72870635986328
-163.94874572753906,72.26060485839844,20.667448043823242,21.07931900024414,9.013068199157715,23.194007873535156,4.147054195404053,4.197303295135498,2.4296178817749023,2.483501434326172,2.820786476135254,3.235726833343506,2.7302887439727783,3.368934392929077,-0.2774047255516052,3.3300554752349854,-2.962498903274536,1.9911576509475708,-0.47158077359199524,-1.755396842956543,9029.51953125,960.8662109375,695.71728515625,307.17388916015625,339.3279113769531,181.7996063232422,131.0717010498047,130.74722290039062,88.89920043945312,95.82054901123047,96.07352447509766,73.89322662353516,58.21332931518555,73.36808776855469,55.521148681640625,70.03626251220703,38.43138885498047,57.52727127075195,47.700225830078125,42.587684631347656
-252.1219940185547,166.8860321044922,8.891946792602539,26.718029022216797,8.662522315979004,-13.345417022705078,-2.9419846534729004,-9.931013107299805,-6.430147647857666,-11.262916564941406,-5.296873092651367,-4.6638383865356445,-6.64197301864624,-4.265960216522217,-13.372711181640625,-10.190754890441895,-4.941707611083984,-8.012504577636719,-7.579744338989258,-8.287250518798828,1609.9854736328125,1122.2021484375,722.5753173828125,242.6350860595703,185.27798461914062,194.1850128173828,115.24240112304688,125.1789779663086,110.17484283447266,97.9212875366211,91.11813354492188,106.54918670654297,90.12303924560547,90.12858581542969,88.28331756591797,118.80490112304688,98.99124908447266,99.95675659179688,96.58049774169922,113.28335571289062
88.55792999267578,100.89236450195312,-34.559329986572266,32.8054313659668,-7.253272533416748,7.310520172119141,-10.539127349853516,0.5657550692558289,-12.01931095123291,0.7361430525779724,-7.676676273345947,2.1112403869628906,-3.913980484008789,1.8147772550582886,-7.843157768249512,0.5439513325691223,-7.089892387390137,-1.5131970643997192,-2.9223227500915527,-3.415311336517334,139.8533935546875,96.63629913330078,29.180381774902344,33.60135269165039,29.46927833557129,28.865140914916992,23.96442985534668,18.47663688659668,25.797800064086914,18.935720443725586,21.341144561767578,22.233169555664062,24.57792854309082,20.192171096801758,19.29863739013672,16.74873161315918,20.006437301635742,19.47402000427246,23.718793869018555,40.54463195800781
-298.0838623046875,149.4860382080078,-10.548343658447266,36.27879333496094,-17.731351852416992,7.075406551361084,-13.599990844726562,1.2998852729797363,-6.2774505615234375,0.6609911918640137,-3.879870653152466,8.612486839294434,-1.1182512044906616,-15.365409851074219,8.81420612335205,-12.00578498840332,-1.1316637992858887,8.013008117675781,-6.794185638427734,-3.1064770221710205,427.1039123535156,91.40271759033203,60.93031692504883,52.643306732177734,38.112579345703125,27.100868225097656,36.1460075378418,23.79269790649414,23.676023483276367,27.08831214904785,23.645597457885742,31.25543212890625,21.17426872253418,23.037342071533203,30.15961456298828,34.5969352722168,36.0809211730957,56.75168991088867,31.4163818359375,26.741474151611328
-93.40734100341797,167.70982360839844,-19.556224822998047,17.156993865966797,-8.283939361572266,11.406553268432617,-3.042867422103882,0.2835606336593628,-1.4995746612548828,-7.183987140655518,-8.432613372802734,-3.2324347496032715,-1.7019226551055908,-6.131904602050781,-5.6310930252075195,-2.4037632942199707,1.250539779663086,-2.320901870727539,-7.7401041984558105,-9.188902854919434,1025.4267578125,244.31884765625,132.73838806152344,57.0525016784668,59.137821197509766,66.8572769165039,56.60530471801758,44.61953353881836,40.04112243652344,39.66657638549805,40.57275390625,40.01094436645508,48.69172668457031,64.03419494628906,52.16472244262695,55.167335510253906,50.0799446105957,62.90107345581055,34.05219650268555,57.45558166503906
-34.77366638183594,51.95167541503906,10.913496017456055,64.2417984008789,12.769645690917969,5.474700927734375,-5.20787239074707,11.303807258605957,3.7935049533843994,4.155900001525879,10.737462997436523,10.707792282104492,8.718017578125,8.169950485229492,-0.8918158411979675,-0.6672074198722839,-1.6705217361450195,-1.3117905855178833,3.157052516937256,-7.8223066329956055,1511.5916748046875,263.0243225097656,276.00830078125,138.3318634033203,65.9115219116211,106.29344940185547,54.841182708740234,51.342838287353516,36.35540008544922,39.372642517089844,41.67078399658203,39.71065139770508,53.15750503540039,55.50477981567383,41.91049575805664,35.74681854248047,35.02321243286133,39.470062255859375,45.7584114074707,31.84921646118164
14.720538139343262,83.51435089111328,-19.52703285217285,33.7963981628418,13.246191024780273,9.771327018737793,6.989412307739258,1.4328691959381104,5.869924068450928,4.3161468505859375,6.901613235473633,5.755119323730469,3.8824069499969482,4.36317777633667,-0.334269642829895,2.7076480388641357,3.866464614868164,0.5187129378318787,2.002959966659546,0.027115529403090477,423.98175048828125,304.1682434082031,144.9125518798828,113.1268539428711,41.74485778808594,26.116182327270508,27.25814437866211,22.735973358154297,18.039119720458984,18.644908905029297,18.271297454833984,16.049955368041992,19.213294982910156,19.63115692138672,13.496726989746094,14.66372013092041,17.329551696777344,14.854235649108887,17.397695541381836,17.65131187438965
34.25444412231445,72.05455780029297,-12.21978759765625,32.85082244873047,7.033664703369141,25.170486450195312,-4.404308319091797,3.9280776977539062,0.38765883445739746,0.34457701444625854,-6.418364524841309,-0.5131542086601257,0.822547972202301,-5.077126502990723,-3.372800588607788,-3.7213797569274902,-2.6773738861083984,-1.4807616472244263,-1.5587658882141113,0.5742756724357605,853.1425170898438,236.76742553710938,176.59629821777344,90.82271575927734,91.65174102783203,43.86146926879883,55.859649658203125,39.41539001464844,45.71274948120117,33.940616607666016,30.785961151123047,41.15279769897461,25.98846435546875,20.840564727783203,20.874013900756836,18.22616195678711,21.791675567626953,32.22268295288086,27.051605224609375,38.134456634521484
